Item Value,73.36581095,64.10432511,60.1569825,39.13372929,88.03906927,28.22044264,15.51356411,55.12723596,11.34457794,41.66882335, , 
Item Weight,127.8628437,279.7141325,173.2770157,492.5723547,471.2120979,73.15960393,21.38668002,482.5985617,316.3217181,390.3930227, , 
Gen num, , , , , , , , , , ,Best Gene Fitness,Average Fitness
0,1,1,0,0,1,1,0,0,0,1,86670.45992,54114
1,1,1,1,0,1,1,0,0,0,1,125709.5698,98801
2,1,1,1,0,1,1,1,1,0,0,147093.29,119045.8
3,1,1,1,0,1,1,1,1,1,0,155923.9031,119318.6
4,1,1,1,0,1,1,1,1,1,0,155923.9031,119997
5,1,1,1,0,1,1,1,0,1,0,115426.5105,112712.4
6,1,1,1,0,1,1,1,1,1,0,155923.9031,129589.6
7,1,1,1,0,1,1,1,1,1,0,155923.9031,130606.6
8,1,1,1,0,1,1,1,1,1,1,190567.8979,154074
9,1,1,1,0,1,1,1,1,1,0,155923.9031,149029
10,1,1,1,0,1,1,1,1,1,1,190567.8979,162851.8
11,1,1,1,0,1,1,1,1,1,1,190567.8979,162851.8
12,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
13,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
14,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
15,1,1,1,0,1,1,1,1,1,0,155923.9031,143567.6
16,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
17,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
18,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
19,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
20,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
21,1,1,1,0,1,1,1,1,1,0,155923.9031,155923
22,1,1,1,0,1,1,1,1,1,1,190567.8979,162851.8
23,1,1,1,0,1,1,1,1,1,1,190567.8979,169780.6
24,1,1,1,0,1,1,1,1,1,1,190567.8979,169780.6
25,1,1,1,0,1,1,1,1,1,1,190567.8979,183638.2
26,1,1,1,0,1,1,1,1,1,1,190567.8979,176709.4
27,1,1,1,0,1,1,1,1,1,1,190567.8979,166337.6
28,1,1,1,0,1,1,1,1,1,1,190567.8979,183638.2
29,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
30,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
31,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
32,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
33,1,1,1,1,1,1,1,1,1,1,226266.2881,187926.2
34,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
35,1,1,1,0,1,1,1,1,1,1,190567.8979,171005.8
36,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
37,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
38,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
39,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
40,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
41,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
42,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
43,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
44,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
45,1,1,1,0,1,1,1,1,1,1,190567.8979,176744.2
46,1,1,1,0,1,1,1,1,1,1,190567.8979,176744.2
47,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
48,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
49,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
50,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
51,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
52,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
53,1,1,1,0,1,1,1,1,1,1,190567.8979,171005.8
54,1,1,1,0,1,1,1,1,1,1,190567.8979,151444.6
55,1,1,1,0,1,1,1,1,1,1,190567.8979,151444.6
56,1,1,1,0,1,1,1,1,1,1,190567.8979,161225.2
57,1,1,1,0,1,1,1,1,1,1,190567.8979,151444.6
58,1,1,1,0,1,1,1,1,1,1,190567.8979,161225.2
59,1,1,1,0,1,1,1,1,1,1,190567.8979,171005.8
60,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
61,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
62,1,1,1,0,1,1,1,1,1,1,190567.8979,171005.8
63,1,1,1,0,1,1,1,1,1,1,190567.8979,161225.2
64,1,1,1,0,1,1,1,1,1,1,190567.8979,161225.2
65,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
66,1,1,1,0,1,1,1,1,1,1,190567.8979,171005.8
67,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
68,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
69,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
70,1,1,1,1,1,1,1,1,1,1,226266.2881,197706.8
71,1,1,1,1,1,1,1,1,1,1,226266.2881,197706.8
72,1,1,1,0,1,1,1,1,1,1,190567.8979,180195.2
73,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
74,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
75,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
76,1,1,1,0,1,1,1,1,1,1,190567.8979,183638.2
77,1,1,1,0,1,1,1,1,1,1,190567.8979,183638.2
78,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
79,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
80,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
81,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
82,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
83,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
84,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
85,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
86,1,1,1,0,1,1,1,1,1,1,190567.8979,180786.4
87,1,1,1,0,1,1,1,1,1,1,190567.8979,190567
88,1,1,1,0,1,1,1,1,1,1,190567.8979,187906.2
89,1,1,1,0,1,1,1,1,1,1,190567.8979,187906.2
90,1,1,1,1,1,1,1,1,1,1,226266.2881,190778
91,1,1,1,1,1,1,1,1,1,1,226266.2881,197706.8
92,1,1,1,1,1,1,1,1,1,1,226266.2881,197706.8
93,1,1,1,1,1,1,1,1,1,1,226266.2881,204846.6
